,Código INE,Municipio,Provincia,Comunidad Autónoma,Población Total,Población Hombres,Población Mujeres,Unnamed: 7,Conductores Hombres,Conductoras Mujeres,Censo Conductores,Unnamed: 11,Parque Ciclomotores,Parque Motocicletas,Parque Turismos,Parque Furgonetas,Parque Camiones,Parque Total,Motocicletas sin ITV (<25 años),Turismos sin ITV (<25 años),Resto de Vehículos sin ITV (<25 años),Parque Ciclomotores (<25 años),Parque Ciclomotores (<15 años),Parque Ciclomotores (<8 años),Parque Ciclomotores (<4 años),Parque Motocicletas (<25 años),Parque Motocicletas (<15 años),Parque Motocicletas (<8 años),Parque Motocicletas (<4 años),Parque Turismos (<25 años),Parque Turismos (<15 años),Parque Turismos (<8 años),Parque Turismos (<4 años),Parque Furgonetas (<25 años),Parque Furgonetas (<15 años),Parque Furgonetas (<8 años),Parque Furgonetas (<4 años),Parque Camiones (<25 años),Parque Camiones (<15 años),Parque Camiones (<8 años),Parque Camiones (<4 años),Unnamed: 41,Antigüedad Media del Parque (<25 años),Antigüedad Media de Ciclomotores,Antigüedad Media de Motocicletas,Antigüedad Media de Turismos,Antigüedad Media de Furgonetas,Antigüedad Media de Camiones,Unnamed: 48,Bicicletas Fallecidos,Bicicletas Heridos Graves,Bicicletas Heridos Leves,Ciclomotores Fallecidos,Ciclomotores Heridos Graves,Ciclomotores Heridos Leves,Motocicletas Fallecidos,Motocicletas Heridos Graves,Motocicletas Heridos Leves,Turismos Fallecidos,Turismos Heridos Graves,Turismos Heridos Leves,Furgonetas Fallecidos,Furgonetas Heridos Graves,Furgonetas Heridos Leves,Camiones Fallecidos,Camiones Heridos Graves,Camiones Heridos Leves,Autobús Fallecidos,Autobús Heridos Graves,Autobús Heridos Leves,Otros Fallecidos,Otros Heridos Graves,Otros Heridos Leves,Peatones Fallecidos,Peatones Heridos Graves,Peatones Heridos Leves,Nº Accidentes con Víctimas,Fallecidos,Heridos Hospitalizados,Heridos no Hospitalizados,Unnamed: 80,Total Sanciones con Puntos,Total Puntos Detraídos,Velocidad (2 puntos),Velocidad (4 puntos),Velocidad (6 puntos),Alcohol (4 puntos),Alcohol (6 puntos),Drogas (6 puntos),"Casco, Cinturón, SRI (3 puntos)",Móvil (3 puntos),Semáforo (4 puntos),Otra (3 puntos),Otra (4 puntos),Otra (6 puntos),Unnamed: 95,Campañas
800,07006,Guadiana del Caudillo,Badajoz,Extremadura,2492.0,1224.0,1268.0,,15.0,19.0,34.0,,12.0,9.0,117.0,2.0,20.0,211.0,1.0,13.0,18.0,11.0,3.0,1.0,0.0,8.0,6.0,3.0,2.0,114.0,53.0,30.0,7.0,2.0,1.0,0.0,0.0,18.0,8.0,2.0,1.0,,14.688358974358975,18.066363636363636,10.0675,13.960701754385966,17.675,15.559444444444445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0
801,07007,Balears (Illes) ( municipio sin especificar),Balears (Illes),Balears (Illes),,,,,21.0,11.0,32.0,,0.0,15.0,73.0,16.0,6.0,110.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.21,,13.16,19.893333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
802,07008,Alaró,Balears (Illes),Balears (Illes),5617.0,2717.0,2900.0,,1631.0,1672.0,3303.0,,438.0,557.0,3460.0,229.0,408.0,5175.0,122.0,441.0,207.0,437.0,141.0,48.0,22.0,343.0,258.0,136.0,86.0,2888.0,1997.0,1143.0,583.0,145.0,89.0,56.0,27.0,384.0,214.0,82.0,38.0,,11.723876786132584,16.082677345537757,10.468862973760933,10.96538434903047,11.444275862068965,13.506875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
803,07009,Alaior,Balears (Illes),Balears (Illes),9467.0,4798.0,4669.0,,3234.0,2747.0,5981.0,,546.0,1003.0,6284.0,604.0,999.0,9807.0,174.0,557.0,335.0,546.0,127.0,45.0,26.0,682.0,522.0,289.0,187.0,5133.0,2955.0,1583.0,744.0,394.0,229.0,116.0,43.0,918.0,473.0,196.0,88.0,,12.747734813521268,16.992216117216117,9.977052785923753,12.561408533021625,12.777436548223351,13.742581699346406,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,,40.0,180.0,1.0,,,8.0,12.0,,1.0,3.0,6.0,,8.0,1.0,,0.0
804,07010,Alcúdia,Balears (Illes),Balears (Illes),20819.0,10552.0,10267.0,,5140.0,5462.0,10602.0,,1743.0,2195.0,11958.0,813.0,1127.0,18162.0,623.0,2080.0,673.0,1741.0,655.0,268.0,129.0,1575.0,1244.0,764.0,371.0,10257.0,7113.0,4200.0,2127.0,525.0,402.0,226.0,94.0,1037.0,563.0,211.0,79.0,,11.465821486530347,15.64052268811028,9.585593650793651,10.805279321439016,10.140304761904762,13.776865959498554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,153.0,569.0,43.0,7.0,1.0,43.0,25.0,,6.0,,1.0,11.0,12.0,4.0,,1.0
805,07011,Algaida,Balears (Illes),Balears (Illes),5793.0,2941.0,2852.0,,1665.0,1840.0,3505.0,,419.0,634.0,3811.0,291.0,585.0,5864.0,144.0,507.0,263.0,417.0,96.0,27.0,12.0,409.0,287.0,146.0,77.0,3222.0,2261.0,1308.0,703.0,188.0,135.0,75.0,40.0,543.0,298.0,114.0,47.0,,11.80697223356472,17.402278177458033,11.397481662591687,10.777672253258846,10.758670212765958,13.906721915285452,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,32.0,6.0,,,2.0,1.0,,,,,2.0,,,,3.0
806,07012,Andratx,Balears (Illes),Balears (Illes),11433.0,5716.0,5717.0,,3443.0,3516.0,6959.0,,1235.0,2204.0,9115.0,946.0,1024.0,14742.0,595.0,1541.0,548.0,1229.0,428.0,167.0,70.0,1632.0,1347.0,875.0,494.0,7713.0,5335.0,3083.0,1525.0,708.0,560.0,345.0,182.0,935.0,543.0,203.0,91.0,,11.273282270418447,15.68347436940602,8.76921568627451,10.961724361467652,9.421454802259888,13.306363636363637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,223.0,,1.0,,5.0,3.0,,16.0,,,25.0,13.0,1.0,,0.0
807,07013,Artà,Balears (Illes),Balears (Illes),7984.0,4010.0,3974.0,,2450.0,2606.0,5056.0,,977.0,1104.0,5456.0,432.0,912.0,9019.0,249.0,780.0,379.0,977.0,317.0,131.0,65.0,708.0,552.0,329.0,163.0,4688.0,3326.0,1966.0,989.0,296.0,216.0,126.0,68.0,867.0,533.0,206.0,86.0,,11.546265690376568,16.0653735926305,9.767853107344633,10.628884385665529,10.40891891891892,12.901441753171857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0
808,07014,Banyalbufar,Balears (Illes),Balears (Illes),523.0,279.0,244.0,,162.0,110.0,272.0,,42.0,165.0,396.0,39.0,60.0,716.0,49.0,57.0,29.0,42.0,16.0,5.0,3.0,118.0,87.0,53.0,28.0,320.0,200.0,116.0,69.0,25.0,18.0,8.0,6.0,50.0,26.0,9.0,2.0,,11.798614564831261,15.344285714285714,10.059237288135593,11.559375,11.1536,14.8526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,,,,,,,,,,,1.0
809,07015,Binissalem,Balears (Illes),Balears (Illes),8756.0,4380.0,4376.0,,2523.0,2577.0,5100.0,,579.0,757.0,4895.0,392.0,811.0,7700.0,190.0,613.0,418.0,578.0,190.0,58.0,31.0,506.0,368.0,211.0,107.0,4255.0,3027.0,1794.0,958.0,269.0,201.0,115.0,43.0,693.0,391.0,136.0,72.0,,11.431582899172541,16.31252595155709,10.683616600790513,10.485894242068156,10.363234200743495,13.603968253968254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,104.0,1.0,,,,,,3.0,,,19.0,9.0,,,1.0
810,07016,Búger,Balears (Illes),Balears (Illes),1087.0,567.0,520.0,,324.0,329.0,653.0,,159.0,161.0,744.0,60.0,123.0,1263.0,36.0,86.0,56.0,159.0,29.0,13.0,7.0,94.0,72.0,34.0,25.0,596.0,396.0,210.0,95.0,31.0,24.0,12.0,7.0,113.0,53.0,10.0,3.0,,12.729432270916334,17.72685534591195,10.213297872340426,11.50773489932886,10.55483870967742,14.623982300884956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0
811,07017,Bunyola,Balears (Illes),Balears (Illes),6895.0,3364.0,3531.0,,2073.0,2382.0,4455.0,,313.0,1027.0,4481.0,291.0,511.0,6847.0,267.0,514.0,285.0,310.0,103.0,38.0,18.0,745.0,565.0,320.0,170.0,3939.0,2845.0,1720.0,866.0,205.0,154.0,90.0,36.0,477.0,278.0,136.0,56.0,,10.918860112455274,15.976903225806451,10.080107382550336,10.315267834475755,10.26629268292683,12.69901467505241,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
812,07018,Calvià,Balears (Illes),Balears (Illes),51710.0,26010.0,25700.0,,14035.0,14685.0,28720.0,,2495.0,6200.0,39348.0,2934.0,2638.0,54188.0,1777.0,6817.0,1570.0,2490.0,870.0,311.0,145.0,4738.0,3777.0,2297.0,1229.0,32719.0,22289.0,12545.0,6134.0,2185.0,1755.0,1050.0,494.0,2381.0,1339.0,537.0,286.0,,11.320488980716254,15.85910843373494,9.443742085268045,11.199012806014855,9.398814645308924,13.458332633347332,,0.0,1.0,9.0,1.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,30.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,7.0,64.0,1.0,7.0,71.0,,,,,,,,,,,,,,,,,0.0
813,07019,Campanet,Balears (Illes),Balears (Illes),2648.0,1343.0,1305.0,,811.0,835.0,1646.0,,242.0,294.0,1719.0,117.0,257.0,2736.0,51.0,245.0,130.0,241.0,76.0,29.0,13.0,158.0,117.0,68.0,34.0,1486.0,1028.0,608.0,297.0,79.0,59.0,31.0,15.0,234.0,130.0,50.0,27.0,,11.717942332896461,16.53182572614108,10.513544303797469,10.811877523553163,10.427088607594937,13.481581196581196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,44.0,,,,,,,,,,,11.0,,,0.0
814,07020,Campos,Balears (Illes),Balears (Illes),11283.0,5631.0,5652.0,,3305.0,3555.0,6860.0,,862.0,1410.0,7906.0,557.0,1247.0,12356.0,269.0,1136.0,579.0,857.0,229.0,75.0,41.0,768.0,568.0,310.0,185.0,6681.0,4437.0,2505.0,1287.0,347.0,254.0,139.0,64.0,1093.0,620.0,249.0,110.0,,12.067787293367855,16.86429404900817,10.6037109375,11.35350995359976,10.808328530259367,13.51501372369625,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,24.0,,87.0,279.0,43.0,2.0,3.0,4.0,6.0,,4.0,,,9.0,10.0,6.0,,1.0
815,07021,Capdepera,Balears (Illes),Balears (Illes),12158.0,6189.0,5969.0,,3481.0,3537.0,7018.0,,1429.0,1522.0,8881.0,616.0,1147.0,13865.0,485.0,1800.0,540.0,1428.0,525.0,212.0,89.0,1108.0,869.0,511.0,258.0,7522.0,4908.0,2838.0,1456.0,405.0,314.0,189.0,81.0,1075.0,643.0,257.0,107.0,,11.921877866485476,15.504173669467788,9.902906137184116,11.479913586812017,9.891481481481481,13.124502325581396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,169.0,6.0,1.0,,1.0,5.0,,11.0,,,14.0,8.0,2.0,,0.0
816,07022,Ciutadella de Menorca,Balears (Illes),Balears (Illes),30588.0,15242.0,15346.0,,9495.0,8365.0,17860.0,,2373.0,4340.0,14908.0,1287.0,2721.0,26128.0,839.0,1336.0,803.0,2371.0,999.0,428.0,212.0,3271.0,2593.0,1497.0,769.0,13004.0,7812.0,4029.0,1912.0,928.0,599.0,321.0,170.0,2550.0,1364.0,522.0,212.0,,12.30173146915224,14.852340784479123,9.62375420360746,12.279669332513073,11.5215625,13.644,,0.0,2.0,8.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,24.0,0.0,5.0,25.0,,14.0,60.0,,,,,4.0,,5.0,1.0,,,3.0,1.0,,1.0
817,07023,Consell,Balears (Illes),Balears (Illes),4125.0,2067.0,2058.0,,1183.0,1263.0,2446.0,,157.0,444.0,2540.0,157.0,320.0,3703.0,110.0,307.0,163.0,155.0,50.0,22.0,11.0,296.0,231.0,116.0,62.0,2267.0,1636.0,970.0,524.0,98.0,77.0,36.0,13.0,291.0,160.0,47.0,18.0,,11.041849401386264,16.06916129032258,10.51,10.27194971327746,10.734897959183673,14.072508591065292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,60.0,199.0,3.0,,,,,,1.0,,17.0,36.0,2.0,1.0,,0.0
818,07024,Costitx,Balears (Illes),Balears (Illes),1329.0,659.0,670.0,,350.0,388.0,738.0,,135.0,185.0,851.0,94.0,160.0,1468.0,53.0,120.0,96.0,130.0,34.0,17.0,10.0,119.0,84.0,45.0,26.0,711.0,490.0,274.0,153.0,64.0,47.0,27.0,11.0,141.0,75.0,23.0,11.0,,11.883563696919234,16.411923076923078,10.97689075630252,10.879226441631506,10.67046875,13.936028368794327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0
819,07025,Deià,Balears (Illes),Balears (Illes),630.0,309.0,321.0,,160.0,170.0,330.0,,81.0,166.0,588.0,79.0,67.0,1004.0,49.0,82.0,38.0,81.0,20.0,7.0,5.0,118.0,91.0,62.0,33.0,409.0,271.0,164.0,83.0,43.0,30.0,17.0,6.0,60.0,36.0,14.0,9.0,,11.60923076923077,16.577037037037037,9.23957627118644,11.098704156479217,10.689767441860464,13.0865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
820,07026,Escorca,Balears (Illes),Balears (Illes),208.0,128.0,80.0,,31.0,24.0,55.0,,9.0,25.0,3195.0,55.0,233.0,3528.0,4.0,26.0,55.0,9.0,6.0,2.0,1.0,18.0,16.0,9.0,6.0,3168.0,3127.0,3084.0,3056.0,48.0,47.0,41.0,39.0,232.0,214.0,200.0,192.0,,2.24939132931381,13.244444444444444,8.997222222222222,2.019722222222222,3.9745833333333334,3.679353448275862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0
821,07027,Esporles,Balears (Illes),Balears (Illes),5113.0,2526.0,2587.0,,1499.0,1677.0,3176.0,,222.0,723.0,3172.0,239.0,357.0,4785.0,156.0,398.0,166.0,220.0,67.0,24.0,13.0,479.0,359.0,202.0,116.0,2731.0,1991.0,1144.0,606.0,162.0,120.0,69.0,38.0,319.0,185.0,63.0,28.0,,11.072911105514983,16.192636363636364,10.380814196242172,10.436232149395826,10.531851851851853,13.676363636363636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.0,113.0,11.0,,1.0,,,,,,,9.0,7.0,5.0,,2.0
822,07028,Estellencs,Balears (Illes),Balears (Illes),327.0,175.0,152.0,,88.0,75.0,163.0,,59.0,84.0,279.0,24.0,29.0,480.0,25.0,35.0,15.0,59.0,9.0,4.0,2.0,57.0,42.0,27.0,17.0,199.0,130.0,77.0,43.0,11.0,8.0,7.0,6.0,24.0,12.0,5.0,3.0,,12.30342776203966,17.66915254237288,9.975263157894737,11.33467336683417,7.640909090909091,14.1175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
823,07029,Felanitx,Balears (Illes),Balears (Illes),18202.0,9191.0,9011.0,,5606.0,5737.0,11343.0,,1965.0,2177.0,13371.0,1042.0,2095.0,21117.0,462.0,1780.0,916.0,1937.0,631.0,246.0,115.0,1245.0,917.0,521.0,284.0,10857.0,7115.0,3951.0,2007.0,674.0,483.0,285.0,132.0,1957.0,1136.0,416.0,175.0,,12.1703271575985,16.0618482188952,10.538417670682731,11.508716035737312,10.477833827893175,13.44300459887583,,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,0.0,1.0,12.0,,62.0,194.0,21.0,1.0,,3.0,3.0,,9.0,,1.0,11.0,12.0,1.0,,1.0
824,07030,Ferreries,Balears (Illes),Balears (Illes),4908.0,2460.0,2448.0,,1640.0,1339.0,2979.0,,153.0,373.0,2592.0,208.0,392.0,3824.0,69.0,143.0,95.0,153.0,57.0,18.0,9.0,263.0,192.0,114.0,58.0,2280.0,1371.0,721.0,380.0,159.0,93.0,54.0,27.0,364.0,188.0,69.0,30.0,,12.490988512696493,15.894379084967321,10.372319391634981,12.254048245614035,11.974968553459119,13.904148351648352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
825,07031,Formentera,Balears (Illes),Balears (Illes),11904.0,6228.0,5676.0,,2981.0,2511.0,5492.0,,5528.0,5098.0,7446.0,1329.0,1501.0,21155.0,1324.0,1263.0,797.0,5509.0,3369.0,1221.0,489.0,4512.0,4160.0,2660.0,1101.0,6381.0,4551.0,2375.0,1212.0,922.0,625.0,292.0,157.0,1374.0,733.0,225.0,86.0,,11.100823498279969,13.060174260301325,7.782584219858156,10.873118633443035,11.938633405639914,14.05622998544396,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,,29.0,122.0,8.0,2.0,,,4.0,,2.0,,,2.0,2.0,9.0,,3.0
826,07032,Fornalutx,Balears (Illes),Balears (Illes),679.0,343.0,336.0,,172.0,191.0,363.0,,101.0,169.0,446.0,34.0,68.0,833.0,37.0,57.0,26.0,101.0,52.0,24.0,12.0,137.0,124.0,78.0,43.0,369.0,270.0,162.0,69.0,23.0,18.0,9.0,2.0,62.0,43.0,17.0,7.0,,10.617390070921985,13.474653465346535,7.8770802919708025,10.505718157181573,10.532173913043477,12.111935483870967,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.0
827,07033,Eivissa,Balears (Illes),Balears (Illes),51128.0,25766.0,25362.0,,18192.0,14699.0,32891.0,,3677.0,10188.0,31589.0,4429.0,3850.0,54940.0,3099.0,4154.0,2005.0,3641.0,1411.0,487.0,231.0,8165.0,7031.0,4307.0,1924.0,25214.0,17335.0,9913.0,5307.0,3096.0,2167.0,1197.0,530.0,3275.0,1839.0,678.0,310.0,,11.126470880025254,15.573699533095304,8.650820575627678,10.874042198778456,11.119147286821706,13.49612213740458,,0.0,0.0,9.0,0.0,2.0,9.0,0.0,4.0,49.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,10.0,99.0,0.0,9.0,103.0,,584.0,2293.0,78.0,39.0,8.0,35.0,21.0,97.0,64.0,93.0,64.0,18.0,49.0,18.0,,1.0
828,07034,Inca,Balears (Illes),Balears (Illes),33679.0,16913.0,16766.0,,9303.0,9060.0,18363.0,,1579.0,2708.0,19071.0,1407.0,2631.0,27830.0,533.0,2929.0,1386.0,1565.0,505.0,179.0,89.0,1758.0,1330.0,725.0,403.0,16557.0,11183.0,6600.0,3536.0,954.0,715.0,411.0,190.0,2437.0,1230.0,537.0,286.0,,11.621637332882043,16.249961661341853,10.292718998862343,11.019018542006402,10.239088050314466,13.904398851046368,,0.0,0.0,9.0,0.0,0.0,4.0,0.0,2.0,13.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,53.0,0.0,3.0,62.0,,404.0,1261.0,143.0,24.0,1.0,27.0,15.0,,34.0,,9.0,95.0,42.0,14.0,,1.0
829,07035,Lloret de Vistalegre,Balears (Illes),Balears (Illes),1437.0,734.0,703.0,,400.0,395.0,795.0,,121.0,149.0,916.0,84.0,175.0,1524.0,39.0,155.0,107.0,121.0,41.0,8.0,6.0,87.0,54.0,26.0,15.0,761.0,525.0,295.0,152.0,54.0,45.0,31.0,8.0,164.0,93.0,30.0,20.0,,12.12778675282714,16.386280991735536,12.325862068965517,11.04646517739816,9.215185185185184,13.693963414634146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
830,07036,Lloseta,Balears (Illes),Balears (Illes),6122.0,3076.0,3046.0,,1846.0,1880.0,3726.0,,414.0,560.0,3552.0,231.0,491.0,5347.0,114.0,463.0,236.0,413.0,122.0,44.0,17.0,370.0,298.0,173.0,105.0,3171.0,2149.0,1210.0,641.0,168.0,130.0,73.0,33.0,458.0,262.0,78.0,41.0,,11.761999571826161,16.576876513317192,9.40891891891892,11.135853043204037,10.097321428571428,13.82650655021834,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,102.0,,,,1.0,,,20.0,,,4.0,2.0,3.0,,3.0
831,07037,Llubí,Balears (Illes),Balears (Illes),2298.0,1143.0,1155.0,,700.0,753.0,1453.0,,218.0,260.0,1496.0,104.0,288.0,2430.0,56.0,208.0,132.0,218.0,60.0,18.0,8.0,133.0,99.0,57.0,32.0,1280.0,841.0,480.0,261.0,71.0,57.0,35.0,18.0,267.0,144.0,42.0,21.0,,12.219162121963311,16.796880733944953,10.353684210526316,11.28821875,9.426901408450703,14.304269662921348,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
832,07038,Llucmajor,Balears (Illes),Balears (Illes),37752.0,19173.0,18579.0,,10725.0,11069.0,21794.0,,1919.0,4106.0,24981.0,1521.0,2420.0,35633.0,1031.0,3721.0,1285.0,1909.0,590.0,229.0,113.0,2915.0,2255.0,1265.0,696.0,20768.0,14747.0,8534.0,4373.0,1008.0,764.0,454.0,227.0,2165.0,1228.0,454.0,215.0,,11.216928476505265,16.2320743844945,10.013591766723842,10.691567796610169,9.945714285714285,13.548411085450347,,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,2.0,35.0,,195.0,623.0,37.0,5.0,,10.0,3.0,,59.0,,1.0,38.0,38.0,4.0,,0.0
